parent_station,service_hour,from_line,from_direction,to_line,to_direction,comparable_connections,mean_extra_transfer_wait_seconds,missed_scheduled_connection_rate
place-state,17,Blue,1,Orange,0,868,54.314516129032256,0.478110599078341
place-state,17,Blue,1,Orange,1,868,67.57373271889401,0.5034562211981567
place-state,17,Orange,0,Blue,0,863,60.65816917728853,0.21668597914252605
place-state,17,Orange,0,Blue,1,868,76.90668202764977,0.24999999999999997
place-state,17,Orange,1,Blue,0,896,52.455357142857146,0.20089285714285712
place-state,17,Orange,1,Blue,1,896,63.458705357142854,0.23325892857142852
place-state,18,Blue,0,Orange,0,820,46.39756097560976,0.5475609756097561
place-state,18,Blue,0,Orange,1,820,66.72560975609755,0.5670731707317073
place-state,18,Blue,1,Orange,0,832,51.38100961538461,0.5540865384615384
place-state,18,Blue,1,Orange,1,832,62.39783653846154,0.5564903846153846
place-state,18,Orange,0,Blue,0,896,71.72433035714286,0.21205357142857137
place-state,18,Orange,0,Blue,1,898,68.70489977728285,0.24053452115812915
place-state,18,Orange,1,Blue,0,888,94.6981981981982,0.22184684684684677
place-state,18,Orange,1,Blue,1,888,83.08783783783784,0.22184684684684677
place-state,19,Blue,0,Orange,0,743,76.2328398384926,0.576043068640646
place-state,19,Blue,0,Orange,1,743,80.45087483176312,0.550471063257066
place-state,19,Blue,1,Orange,0,760,54.973684210526315,0.5434210526315789
place-state,19,Blue,1,Orange,1,760,65.89473684210526,0.5776315789473684
place-state,19,Orange,0,Blue,0,846,88.43144208037825,0.17021276595744678
place-state,19,Orange,0,Blue,1,852,67.35446009389672,0.17840375586854457
place-state,19,Orange,1,Blue,0,879,76.15699658703072,0.18202502844141066
place-state,19,Orange,1,Blue,1,879,82.20250284414107,0.17861205915813422
place-state,20,Blue,0,Orange,0,701,71.73038516405136,0.514978601997147
place-state,20,Blue,0,Orange,1,701,94.52211126961484,0.5534950071326676
place-state,20,Blue,1,Orange,0,684,72.19590643274854,0.5277777777777778
place-state,20,Blue,1,Orange,1,684,89.85380116959064,0.5701754385964912
place-state,20,Orange,0,Blue,0,737,75.56037991858886,0.3256445047489824
place-state,20,Orange,0,Blue,1,746,85.95844504021447,0.2841823056300268
place-state,20,Orange,1,Blue,0,749,96.93991989319092,0.25500667556742324
place-state,20,Orange,1,Blue,1,754,97.0079575596817,0.22148541114058357
place-state,21,Blue,0,Orange,0,586,74.13310580204778,0.5477815699658704
place-state,21,Blue,0,Orange,1,586,67.11262798634812,0.5750853242320819
place-state,21,Blue,1,Orange,0,565,72.66725663716814,0.5185840707964602
place-state,21,Blue,1,Orange,1,565,80.45309734513275,0.5681415929203539
place-state,21,Orange,0,Blue,0,748,84.09491978609626,0.3262032085561497
place-state,21,Orange,0,Blue,1,762,97.8241469816273,0.3044619422572178
place-state,21,Orange,1,Blue,0,738,85.00677506775068,0.22899728997289973
place-state,21,Orange,1,Blue,1,752,120.47606382978724,0.1994680851063829
place-state,22,Blue,0,Orange,0,582,75.64604810996563,0.5721649484536082
place-state,22,Blue,0,Orange,1,582,91.46048109965636,0.6460481099656358
place-state,22,Blue,1,Orange,0,582,62.487972508591064,0.5085910652920962
place-state,22,Blue,1,Orange,1,582,84.00171821305842,0.5738831615120275
place-state,22,Orange,0,Blue,0,734,81.15667574931881,0.32697547683923706
place-state,22,Orange,0,Blue,1,736,88.66983695652173,0.2771739130434782
place-state,22,Orange,1,Blue,0,739,71.9851150202977,0.25845737483085246
place-state,22,Orange,1,Blue,1,747,114.86211512717537,0.24364123159303883
place-state,23,Blue,0,Orange,0,484,46.85950413223141,0.6880165289256198
place-state,23,Blue,0,Orange,1,477,67.71069182389937,0.7379454926624738
place-state,23,Blue,1,Orange,0,458,48.18777292576419,0.5851528384279476
place-state,23,Blue,1,Orange,1,452,85.03761061946902,0.6371681415929203
place-state,23,Orange,0,Blue,0,640,88.175,0.478125
place-state,23,Orange,0,Blue,1,682,97.05131964809384,0.4340175953079179
place-state,23,Orange,1,Blue,0,594,84.96969696969697,0.42424242424242425
place-state,23,Orange,1,Blue,1,633,101.89573459715639,0.325434439178515
