line,to_station,service_hour,comparable_observations,mean_excess_travel_seconds
Orange,place-tumnl,16,1776,0.3136261261261261
Orange,place-tumnl,17,1745,0.12722063037249282
Orange,place-tumnl,18,1786,0.0851063829787234
Orange,place-tumnl,19,1737,0.003454231433506043
Orange,place-tumnl,20,1504,0.19148936170212766
Orange,place-tumnl,21,1509,0.25844930417495027
Orange,place-tumnl,22,1510,0.5278145695364238
Orange,place-tumnl,23,1560,0.00256410256410256
Orange,place-welln,0,1240,0.2411290322580645
Orange,place-welln,1,261,0.3946360153256705
Orange,place-welln,2,14,0.0
Orange,place-welln,5,884,7.09841628959276
Orange,place-welln,6,1778,2.0528683914510686
Orange,place-welln,7,1814,4.190187431091511
Orange,place-welln,8,1824,1.0992324561403508
Orange,place-welln,9,1804,1.6862527716186253
Orange,place-welln,10,1630,1.4220858895705522
Orange,place-welln,11,1483,1.913688469318948
Orange,place-welln,12,1474,18.91587516960651
Orange,place-welln,13,1459,1.0315284441398218
Orange,place-welln,14,1591,1.9038340666247644
Orange,place-welln,15,1758,0.2229806598407281
Orange,place-welln,16,1812,0.4917218543046357
Orange,place-welln,17,1770,0.5627118644067796
Orange,place-welln,18,1786,0.7043673012318029
Orange,place-welln,19,1698,1.2190812720848057
Orange,place-welln,20,1536,1.3255208333333333
Orange,place-welln,21,1535,0.31856677524429966
Orange,place-welln,22,1505,1.0033222591362125
Orange,place-welln,23,1550,0.5219354838709678
Red,place-alfcl,0,686,29.963556851311953
Red,place-alfcl,1,181,50.83425414364641
Red,place-alfcl,2,33,72.18181818181819
Red,place-alfcl,5,122,19.491803278688526
Red,place-alfcl,6,811,54.89025893958076
Red,place-alfcl,7,853,50.90386869871043
Red,place-alfcl,8,859,53.90104772991851
Red,place-alfcl,9,825,51.95151515151515
Red,place-alfcl,10,832,56.08533653846154
Red,place-alfcl,11,775,40.15741935483871
Red,place-alfcl,12,781,42.441741357234314
Red,place-alfcl,13,785,44.43821656050955
Red,place-alfcl,14,797,44.91091593475533
Red,place-alfcl,15,800,56.17125
Red,place-alfcl,16,786,65.16793893129771
Red,place-alfcl,17,804,56.17039800995025
Red,place-alfcl,18,820,55.7719512195122
Red,place-alfcl,19,822,54.839416058394164
Red,place-alfcl,20,797,56.40652446675031
Red,place-alfcl,21,728,36.512362637362635
Red,place-alfcl,22,699,21.99570815450644
Red,place-alfcl,23,694,22.511527377521613
Red,place-andrw,0,1332,4.216966966966967
Red,place-andrw,1,306,42.9640522875817
Red,place-andrw,2,19,142.1578947368421
Red,place-andrw,5,773,1.2445019404915911
Red,place-andrw,6,1857,1.702746365105008
Red,place-andrw,7,1986,2.0649546827794563
Red,place-andrw,8,1968,2.4222560975609757
Red,place-andrw,9,2005,3.427930174563591
Red,place-andrw,10,1873,5.5173518419647625
Red,place-andrw,11,1857,2.918147549811524
Red,place-andrw,12,1856,7.791487068965517
Red,place-andrw,13,1840,5.92445652173913
Red,place-andrw,14,1868,5.811563169164883
Red,place-andrw,15,1888,4.5587923728813555
Red,place-andrw,16,1879,6.380521554018094
Red,place-andrw,17,1903,6.603783499737257
Red,place-andrw,18,1937,5.664945792462571
Red,place-andrw,19,1913,3.4223732357553582
Red,place-andrw,20,1831,5.096668487165483
Red,place-andrw,21,1762,4.522133938706016
Red,place-andrw,22,1695,3.5634218289085546
Red,place-andrw,23,1663,2.7805171377029465
Red,place-asmnl,0,398,5.954773869346734
Red,place-asmnl,1,142,6.901408450704225
Red,place-asmnl,2,29,3.7586206896551726
Red,place-asmnl,4,1,0.0
Red,place-asmnl,5,73,2.2465753424657535
Red,place-asmnl,6,384,21.440104166666668
Red,place-asmnl,7,513,4.984405458089668
Red,place-asmnl,8,468,3.6837606837606836
Red,place-asmnl,9,505,4.732673267326732
Red,place-asmnl,10,480,4.779166666666667
Red,place-asmnl,11,472,8.30084745762712
Red,place-asmnl,12,465,7.6
Red,place-asmnl,13,463,5.876889848812095
Red,place-asmnl,14,471,6.613588110403397
Red,place-asmnl,15,458,7.165938864628821
Red,place-asmnl,16,471,7.0615711252653925
Red,place-asmnl,17,469,5.368869936034115
Red,place-asmnl,18,484,8.349173553719009
Red,place-asmnl,19,498,9.624497991967871
Red,place-asmnl,20,474,10.713080168776372
Red,place-asmnl,21,460,12.656521739130435
Red,place-asmnl,22,441,13.208616780045352
Red,place-asmnl,23,431,11.823665893271462
Red,place-brdwy,0,1360,3.9154411764705883
Red,place-brdwy,1,277,1.2779783393501805
Red,place-brdwy,2,12,0.0
Red,place-brdwy,5,774,2.7002583979328167
Red,place-brdwy,6,1839,4.331702011963023
Red,place-brdwy,7,1972,3.962981744421907
Red,place-brdwy,8,1956,6.335378323108385
Red,place-brdwy,9,1994,4.90320962888666
Red,place-brdwy,10,1874,5.197972251867663
Red,place-brdwy,11,1851,4.19611021069692
Red,place-brdwy,12,1843,4.199131850244167
Red,place-brdwy,13,1823,5.212287438288535
Red,place-brdwy,14,1867,6.649705409748259
Red,place-brdwy,15,1888,5.498411016949152
Red,place-brdwy,16,1874,5.413553895410886
Red,place-brdwy,17,1874,5.916221985058698
Red,place-brdwy,18,1915,5.320104438642297
Red,place-brdwy,19,1918,4.491657977059437
Red,place-brdwy,20,1817,3.941662080352229
Red,place-brdwy,21,1754,3.2947548460661347
Red,place-brdwy,22,1677,2.6195587358378054
Red,place-brdwy,23,1670,2.4491017964071857
Red,place-brntn,0,414,21.54830917874396
Red,place-brntn,1,168,48.17857142857143
Red,place-brntn,2,30,16.633333333333333
Red,place-brntn,5,4,69.75
Red,place-brntn,6,350,26.502857142857142
Red,place-brntn,7,506,45.66600790513834
Red,place-brntn,8,473,35.26215644820296
Red,place-brntn,9,504,38.14484126984127
Red,place-brntn,10,482,122.74896265560166
Red,place-brntn,11,499,71.21042084168337
Red,place-brntn,12,465,60.92258064516129
Red,place-brntn,13,497,52.645875251509054
Red,place-brntn,14,484,50.09090909090909
Red,place-brntn,15,480,26.816666666666666
Red,place-brntn,16,476,41.63235294117647
Red,place-brntn,17,496,33.64717741935484
Red,place-brntn,18,494,37.41093117408907
Red,place-brntn,19,494,39.60526315789474
Red,place-brntn,20,501,42.41317365269461
Red,place-brntn,21,493,36.78498985801217
Red,place-brntn,22,452,35.51106194690266
Red,place-brntn,23,444,30.864864864864863
Red,place-chmnl,0,1238,3.0767366720516955
Red,place-chmnl,1,209,1.708133971291866
Red,place-chmnl,2,4,0.0
Red,place-chmnl,5,663,1.3996983408748114
Red,place-chmnl,6,1697,1.4301708898055392
Red,place-chmnl,7,1760,1.2198863636363637
Red,place-chmnl,8,1753,0.515687393040502
Red,place-chmnl,9,1744,0.37729357798165136
Red,place-chmnl,10,1685,0.49258160237388726
Red,place-chmnl,11,1615,0.8823529411764706
Red,place-chmnl,12,1642,1.3142509135200975
Red,place-chmnl,13,1615,1.4421052631578946
Red,place-chmnl,14,1667,1.0785842831433714
Red,place-chmnl,15,1668,2.4796163069544366
Red,place-chmnl,16,1669,3.609946075494308
Red,place-chmnl,17,1676,3.761933174224344
Red,place-chmnl,18,1687,1.013633669235329
Red,place-chmnl,19,1689,0.9940793368857312
Red,place-chmnl,20,1646,0.9015795868772782
Red,place-chmnl,21,1549,0.9657843770174306
Red,place-chmnl,22,1468,1.8671662125340596
Red,place-chmnl,23,1453,0.7942188575361322
Red,place-cntsq,0,1218,0.31773399014778325
Red,place-cntsq,1,203,1.374384236453202
Red,place-cntsq,2,9,12.88888888888889
Red,place-cntsq,5,626,0.0
Red,place-cntsq,6,1719,0.3757998836532868
Red,place-cntsq,7,1762,0.9829738933030647
Red,place-cntsq,8,1747,1.3508872352604464
Red,place-cntsq,9,1711,0.37405026300409117
Red,place-cntsq,10,1674,2.503584229390681
Red,place-cntsq,11,1597,1.1352536005009393
Red,place-cntsq,12,1625,0.24
Red,place-cntsq,13,1593,1.2379158819836786
Red,place-cntsq,14,1648,1.2530339805825244
Red,place-cntsq,15,1660,1.0271084337349397
Red,place-cntsq,16,1647,1.7364905889496054
Red,place-cntsq,17,1660,3.246385542168675
Red,place-cntsq,18,1676,1.653341288782816
Red,place-cntsq,19,1675,1.9671641791044776
Red,place-cntsq,20,1624,2.5350985221674875
Red,place-cntsq,21,1536,1.0494791666666667
Red,place-cntsq,22,1443,0.2737352737352737
Red,place-cntsq,23,1442,0.463245492371706
Red,place-davis,0,1169,8.743370402053037
Red,place-davis,1,236,78.05508474576271
Red,place-davis,2,29,245.3793103448276
Red,place-davis,5,597,10.224455611390285
Red,place-davis,6,1692,7.157801418439717
Red,place-davis,7,1737,7.431203223949338
Red,place-davis,8,1738,6.447065592635213
Red,place-davis,9,1666,7.22749099639856
Red,place-davis,10,1660,8.242771084337349
Red,place-davis,11,1565,8.608945686900958
Red,place-davis,12,1574,8.925031766200762
Red,place-davis,13,1578,9.35234474017744
Red,place-davis,14,1613,8.03347799132052
Red,place-davis,15,1647,11.81117182756527
Red,place-davis,16,1599,12.085678549093183
Red,place-davis,17,1622,8.22872996300863
Red,place-davis,18,1651,8.007874015748031
Red,place-davis,19,1670,9.277844311377246
Red,place-davis,20,1602,7.487515605493134
Red,place-davis,21,1492,6.516085790884718
Red,place-davis,22,1400,6.44
Red,place-davis,23,1410,5.9198581560283685
Red,place-dwnxg,0,1047,1.9751671442215855
Red,place-dwnxg,1,211,37.241706161137444
Red,place-dwnxg,2,5,395.4
Red,place-dwnxg,5,622,1.6189710610932475
Red,place-dwnxg,6,1462,1.270861833105335
Red,place-dwnxg,7,1504,0.5053191489361702
Red,place-dwnxg,8,1533,0.4781474233529028
Red,place-dwnxg,9,1525,1.1737704918032787
Red,place-dwnxg,10,1404,0.8561253561253561
Red,place-dwnxg,11,1434,0.8312412831241283
Red,place-dwnxg,12,1433,2.0321004884856944
Red,place-dwnxg,13,1394,1.6477761836441893
Red,place-dwnxg,14,1420,2.166901408450704
Red,place-dwnxg,15,1436,0.7952646239554317
Red,place-dwnxg,16,1436,4.139275766016713
Red,place-dwnxg,17,1430,1.9811188811188811
Red,place-dwnxg,18,1460,1.204109589041096
Red,place-dwnxg,19,1440,1.0
Red,place-dwnxg,20,1431,0.6750524109014675
Red,place-dwnxg,21,1322,1.151285930408472
Red,place-dwnxg,22,1263,0.733174980205859
Red,place-dwnxg,23,1279,0.7818608287724785
Red,place-fldcr,0,665,0.0
Red,place-fldcr,1,183,0.0
Red,place-fldcr,2,29,0.0
Red,place-fldcr,4,1,0.0
Red,place-fldcr,5,442,2.6900452488687785
Red,place-fldcr,6,936,0.029914529914529905
Red,place-fldcr,7,987,0.033434650455927035
Red,place-fldcr,8,945,0.015873015873015865
Red,place-fldcr,9,1024,0.0400390625
Red,place-fldcr,10,906,3.8112582781456954
Red,place-fldcr,11,941,2.0318809776833158
Red,place-fldcr,12,939,0.19169329073482427
Red,place-fldcr,13,907,0.34178610804851156
Red,place-fldcr,14,932,0.3562231759656652
Red,place-fldcr,15,931,0.0
Red,place-fldcr,16,937,0.7716115261472786
Red,place-fldcr,17,947,0.16050686378035903
Red,place-fldcr,18,963,0.15991692627206647
Red,place-fldcr,19,948,0.41350210970464135
Red,place-fldcr,20,917,0.697928026172301
Red,place-fldcr,21,882,0.5158730158730159
Red,place-fldcr,22,815,0.43803680981595094
Red,place-fldcr,23,827,0.6686819830713422
Red,place-harsq,0,1206,2.310945273631841
Red,place-harsq,1,220,4.327272727272727
Red,place-harsq,2,17,29.823529411764707
Red,place-harsq,5,607,2.4629324546952223
Red,place-harsq,6,1709,2.5810415447630195
Red,place-harsq,7,1769,2.94007914075749
Red,place-harsq,8,1738,3.815304948216341
Red,place-harsq,9,1692,4.684397163120567
Red,place-harsq,10,1677,7.058437686344663
Red,place-harsq,11,1587,6.224952741020794
Red,place-harsq,12,1625,4.470769230769231
Red,place-harsq,13,1584,5.549873737373737
Red,place-harsq,14,1630,4.75398773006135
Red,place-harsq,15,1658,8.007840772014475
Red,place-harsq,16,1626,4.7958179581795815
Red,place-harsq,17,1642,5.786845310596833
Red,place-harsq,18,1659,8.847498493068114
Red,place-harsq,19,1695,5.700884955752213
Red,place-harsq,20,1604,6.44139650872818
Red,place-harsq,21,1541,4.149902660609993
Red,place-harsq,22,1430,3.586013986013986
Red,place-harsq,23,1409,1.9552874378992193
Red,place-jfk,0,1362,6.21806167400881
Red,place-jfk,1,292,13.424657534246572
Red,place-jfk,2,25,243.6
Red,place-jfk,5,817,4.159118727050184
Red,place-jfk,6,1809,4.260364842454394
Red,place-jfk,7,2020,4.081188118811881
Red,place-jfk,8,1965,3.7430025445292623
Red,place-jfk,9,2017,4.372830937035201
Red,place-jfk,10,1885,5.006366047745358
Red,place-jfk,11,1877,4.752264251465104
Red,place-jfk,12,1873,6.295782167645489
Red,place-jfk,13,1835,4.143869209809265
Red,place-jfk,14,1882,5.284272051009564
Red,place-jfk,15,1897,4.142329994728518
Red,place-jfk,16,1899,4.631911532385466
Red,place-jfk,17,1904,4.643382352941177
Red,place-jfk,18,1938,5.902476780185759
Red,place-jfk,19,1913,5.150548876110821
Red,place-jfk,20,1850,5.937297297297297
Red,place-jfk,21,1766,7.321064552661381
Red,place-jfk,22,1692,6.443853427895981
Red,place-jfk,23,1679,7.516378796902918
Red,place-knncl,0,1231,2.0714865962632008
Red,place-knncl,1,201,2.1144278606965172
Red,place-knncl,2,5,0.0
Red,place-knncl,5,646,1.5170278637770898
Red,place-knncl,6,1700,2.577058823529412
Red,place-knncl,7,1767,2.3225806451612905
Red,place-knncl,8,1744,2.4432339449541285
Red,place-knncl,9,1740,2.3977011494252873
Red,place-knncl,10,1671,2.5936564931178934
Red,place-knncl,11,1600,2.23125
Red,place-knncl,12,1646,2.270352369380316
Red,place-knncl,13,1602,1.8826466916354554
Red,place-knncl,14,1649,2.337780473013948
Red,place-knncl,15,1656,2.9794685990338166
Red,place-knncl,16,1669,2.7884961054523667
Red,place-knncl,17,1668,4.258393285371703
Red,place-knncl,18,1676,2.7201670644391407
Red,place-knncl,19,1676,2.3347255369928397
Red,place-knncl,20,1633,2.9240661359461115
Red,place-knncl,21,1542,2.5538261997405964
Red,place-knncl,22,1452,2.3849862258953167
Red,place-knncl,23,1450,2.697241379310345
Red,place-nqncy,0,642,0.8722741433021807
Red,place-nqncy,1,136,11.661764705882353
Red,place-nqncy,2,6,0.0
Red,place-nqncy,5,403,1.109181141439206
Red,place-nqncy,6,879,0.6552901023890785
Red,place-nqncy,7,1026,1.6345029239766082
Red,place-nqncy,8,981,4.744138634046891
Red,place-nqncy,9,995,3.5728643216080402
Red,place-nqncy,10,960,8.053125
Red,place-nqncy,11,965,3.4310880829015544
Red,place-nqncy,12,917,3.837513631406761
Red,place-nqncy,13,946,5.968287526427061
Red,place-nqncy,14,956,3.7405857740585775
Red,place-nqncy,15,946,2.828752642706131
Red,place-nqncy,16,964,3.1877593360995853
Red,place-nqncy,17,947,17.721224920802534
Red,place-nqncy,18,993,2.901309164149043
Red,place-nqncy,19,958,1.3872651356993737
Red,place-nqncy,20,932,0.7993562231759657
Red,place-nqncy,21,898,1.6002227171492205
Red,place-nqncy,22,876,0.6712328767123287
Red,place-nqncy,23,855,1.4538011695906432
Red,place-pktrm,0,1293,0.8692962103634957
Red,place-pktrm,1,235,0.3191489361702128
Red,place-pktrm,2,4,0.0
Red,place-pktrm,5,695,1.1870503597122302
Red,place-pktrm,6,1758,0.5824800910125142
Red,place-pktrm,7,1838,0.6806311207834603
Red,place-pktrm,8,1838,1.1719260065288357
Red,place-pktrm,9,1843,1.1215409658166033
Red,place-pktrm,10,1749,1.4911377930245855
Red,place-pktrm,11,1691,0.8746303962152573
Red,place-pktrm,12,1723,1.0818340104468949
Red,place-pktrm,13,1692,0.8321513002364066
Red,place-pktrm,14,1730,1.715028901734104
Red,place-pktrm,15,1722,2.170150987224158
Red,place-pktrm,16,1758,4.139931740614334
Red,place-pktrm,17,1755,3.263817663817664
Red,place-pktrm,18,1761,2.4048835888699602
Red,place-pktrm,19,1749,1.671240708976558
Red,place-pktrm,20,1724,2.6711136890951277
Red,place-pktrm,21,1624,1.1717980295566504
Red,place-pktrm,22,1539,0.7771280051981806
Red,place-pktrm,23,1521,0.7113740959894806
Red,place-portr,0,1186,3.015177065767285
Red,place-portr,1,226,8.716814159292035
Red,place-portr,2,27,13.25925925925926
Red,place-portr,5,589,2.4210526315789473
Red,place-portr,6,1711,2.9322033898305087
Red,place-portr,7,1739,2.9585968947671075
Red,place-portr,8,1749,5.065180102915952
Red,place-portr,9,1684,4.373515439429929
Red,place-portr,10,1651,3.7274379164142943
Red,place-portr,11,1575,3.834920634920635
Red,place-portr,12,1589,3.1806167400881056
Red,place-portr,13,1587,5.407687460617518
Red,place-portr,14,1614,4.139405204460966
Red,place-portr,15,1661,8.121613485851896
Red,place-portr,16,1603,6.439176543980038
Red,place-portr,17,1633,6.510104102878138
Red,place-portr,18,1647,4.542197935640559
Red,place-portr,19,1673,7.86670651524208
Red,place-portr,20,1610,9.257142857142858
Red,place-portr,21,1519,4.967741935483871
Red,place-portr,22,1409,3.156848828956707
Red,place-portr,23,1408,3.4595170454545454
Red,place-qamnl,0,625,4.2208
Red,place-qamnl,1,183,8.10382513661202
Red,place-qamnl,2,21,0.0
Red,place-qamnl,5,412,20.75728155339806
Red,place-qamnl,6,889,8.966254218222723
Red,place-qamnl,7,999,7.578578578578578
Red,place-qamnl,8,1003,8.668993020937188
Red,place-qamnl,9,991,7.316851664984863
Red,place-qamnl,10,952,20.215336134453782
Red,place-qamnl,11,962,22.344074844074843
Red,place-qamnl,12,919,16.511425462459194
Red,place-qamnl,13,964,8.612033195020746
Red,place-qamnl,14,937,5.970117395944504
Red,place-qamnl,15,935,5.214973262032085
Red,place-qamnl,16,976,5.92827868852459
Red,place-qamnl,17,944,5.971398305084746
Red,place-qamnl,18,993,6.8449144008056395
Red,place-qamnl,19,960,7.103125
Red,place-qamnl,20,938,7.723880597014926
Red,place-qamnl,21,889,8.48931383577053
Red,place-qamnl,22,837,6.918757467144564
Red,place-qamnl,23,859,5.888242142025611
Red,place-qnctr,0,638,0.890282131661442
Red,place-qnctr,1,178,4.157303370786517
Red,place-qnctr,2,9,13.0
Red,place-qnctr,5,376,0.17819148936170212
Red,place-qnctr,6,945,0.12275132275132274
Red,place-qnctr,7,993,0.6354481369587109
Red,place-qnctr,8,989,1.9120323559150658
Red,place-qnctr,9,1021,1.1821743388834476
Red,place-qnctr,10,944,5.455508474576271
Red,place-qnctr,11,950,31.04842105263158
Red,place-qnctr,12,920,11.009782608695652
Red,place-qnctr,13,954,3.6247379454926625
Red,place-qnctr,14,954,4.207547169811321
Red,place-qnctr,15,942,1.935244161358811
Red,place-qnctr,16,968,3.8285123966942147
Red,place-qnctr,17,952,2.6460084033613445
Red,place-qnctr,18,1000,2.07
Red,place-qnctr,19,946,2.072938689217759
Red,place-qnctr,20,961,1.2767950052029136
Red,place-qnctr,21,878,2.300683371298405
Red,place-qnctr,22,859,1.189755529685681
Red,place-qnctr,23,847,1.0212514757969304
Red,place-shmnl,0,657,0.2633181126331811
Red,place-shmnl,1,174,4.545977011494253
Red,place-shmnl,2,25,0.0
Red,place-shmnl,5,466,0.7124463519313304
Red,place-shmnl,6,886,0.6749435665914221
Red,place-shmnl,7,1012,1.2351778656126482
Red,place-shmnl,8,954,2.0209643605870022
Red,place-shmnl,9,995,3.2321608040201006
Red,place-shmnl,10,933,19.644158628081456
Red,place-shmnl,11,947,14.21858500527983
Red,place-shmnl,12,925,3.7286486486486488
Red,place-shmnl,13,903,2.5182724252491693
Red,place-shmnl,14,934,3.853319057815846
Red,place-shmnl,15,941,2.4643995749202974
Red,place-shmnl,16,935,5.039572192513369
Red,place-shmnl,17,930,3.431182795698925
Red,place-shmnl,18,972,1.7469135802469136
Red,place-shmnl,19,948,3.282700421940928
Red,place-shmnl,20,917,2.608505997818975
Red,place-shmnl,21,857,3.511085180863477
Red,place-shmnl,22,853,2.8382180539273154
Red,place-shmnl,23,819,1.343101343101343
Red,place-smmnl,0,661,29.869894099848715
Red,place-smmnl,1,188,41.409574468085104
Red,place-smmnl,2,30,0.0
Red,place-smmnl,4,1,0.0
Red,place-smmnl,5,433,65.35334872979215
Red,place-smmnl,6,926,58.470842332613394
Red,place-smmnl,7,1004,50.091633466135455
Red,place-smmnl,8,973,43.02055498458376
Red,place-smmnl,9,1000,40.158
Red,place-smmnl,10,915,48.706010928961746
Red,place-smmnl,11,961,48.89177939646202
Red,place-smmnl,12,917,30.504907306434024
Red,place-smmnl,13,912,30.125
Red,place-smmnl,14,936,41.12179487179487
Red,place-smmnl,15,931,46.83995703544576
Red,place-smmnl,16,947,39.66420274551215
Red,place-smmnl,17,954,37.30293501048218
Red,place-smmnl,18,956,33.54497907949791
Red,place-smmnl,19,955,44.48167539267015
Red,place-smmnl,20,927,30.756202804746493
Red,place-smmnl,21,874,32.89359267734554
Red,place-smmnl,22,816,22.988970588235293
Red,place-smmnl,23,828,20.78985507246377
Red,place-sstat,0,1369,1.2300949598246895
Red,place-sstat,1,266,0.6616541353383458
Red,place-sstat,2,6,0.0
Red,place-sstat,5,755,1.8821192052980134
Red,place-sstat,6,1827,1.0908593322386426
Red,place-sstat,7,1976,1.7864372469635628
Red,place-sstat,8,1948,2.4820328542094456
Red,place-sstat,9,1985,2.067002518891688
Red,place-sstat,10,1829,1.3832695462001094
Red,place-sstat,11,1834,1.7295528898582333
Red,place-sstat,12,1849,1.7474310438074634
Red,place-sstat,13,1803,1.502495840266223
Red,place-sstat,14,1847,1.6697347049269085
Red,place-sstat,15,1865,2.050402144772118
Red,place-sstat,16,1869,4.07223113964687
Red,place-sstat,17,1873,3.602242391884677
Red,place-sstat,18,1892,2.691860465116279
Red,place-sstat,19,1891,2.2162876784769963
Red,place-sstat,20,1826,1.8006571741511501
Red,place-sstat,21,1755,0.5014245014245015
Red,place-sstat,22,1647,0.4729811778992107
Red,place-sstat,23,1643,0.5660377358490566
Red,place-wlsta,0,637,0.9309262166405023
Red,place-wlsta,1,152,0.618421052631579
Red,place-wlsta,2,8,0.0
Red,place-wlsta,5,398,0.7487437185929648
Red,place-wlsta,6,911,2.58397365532382
Red,place-wlsta,7,1001,1.5274725274725276
Red,place-wlsta,8,965,4.0963730569948185
Red,place-wlsta,9,1025,2.422439024390244
Red,place-wlsta,10,940,21.870212765957447
Red,place-wlsta,11,963,19.636552440290757
Red,place-wlsta,12,925,8.411891891891893
Red,place-wlsta,13,946,4.06553911205074
Red,place-wlsta,14,962,3.2422037422037424
Red,place-wlsta,15,945,2.817989417989418
Red,place-wlsta,16,955,4.4146596858638745
Red,place-wlsta,17,950,2.8442105263157895
Red,place-wlsta,18,989,4.806875631951466
Red,place-wlsta,19,946,2.4471458773784356
Red,place-wlsta,20,957,1.0658307210031348
Red,place-wlsta,21,865,1.8127167630057803
Red,place-wlsta,22,884,1.5622171945701357
Red,place-wlsta,23,848,1.1297169811320755
