line,parent_station,service_hour,comparable_observations,mean_excess_wait_seconds
Red,place-andrw,20,1828,37.72237417943107
Red,place-andrw,21,1757,37.05236198064883
Red,place-andrw,22,1693,39.42144122858831
Red,place-andrw,23,1663,37.60042092603728
Red,place-asmnl,0,242,54.63223140495868
Red,place-asmnl,1,29,195.67241379310346
Red,place-asmnl,5,325,40.06461538461539
Red,place-asmnl,6,499,49.08416833667334
Red,place-asmnl,7,491,45.716904276985744
Red,place-asmnl,8,471,42.697452229299365
Red,place-asmnl,9,507,46.765285996055226
Red,place-asmnl,10,445,59.98426966292135
Red,place-asmnl,11,464,51.64655172413793
Red,place-asmnl,12,457,55.24288840262582
Red,place-asmnl,13,452,58.88495575221239
Red,place-asmnl,14,490,49.51938775510204
Red,place-asmnl,15,467,65.70877944325481
Red,place-asmnl,16,462,61.78030303030303
Red,place-asmnl,17,479,57.87891440501044
Red,place-asmnl,18,467,58.64882226980728
Red,place-asmnl,19,480,54.44479166666667
Red,place-asmnl,20,437,53.284897025171624
Red,place-asmnl,21,420,48.357142857142854
Red,place-asmnl,22,405,50.45061728395062
Red,place-asmnl,23,398,40.51130653266332
Red,place-brdwy,0,1355,42.67453874538745
Red,place-brdwy,1,274,99.83029197080292
Red,place-brdwy,2,11,292.04545454545456
Red,place-brdwy,5,608,35.06990131578947
Red,place-brdwy,6,1795,34.13983286908078
Red,place-brdwy,7,1959,30.4267483409903
Red,place-brdwy,8,1942,33.46421215242019
Red,place-brdwy,9,1976,31.517206477732792
Red,place-brdwy,10,1861,37.71816227834498
Red,place-brdwy,11,1838,36.879216539717085
Red,place-brdwy,12,1834,37.589422028353326
Red,place-brdwy,13,1808,37.88274336283186
Red,place-brdwy,14,1853,35.58472746896924
Red,place-brdwy,15,1879,37.54523682810005
Red,place-brdwy,16,1867,40.890198178896625
Red,place-brdwy,17,1867,38.19951794322442
Red,place-brdwy,18,1912,37.74607740585774
Red,place-brdwy,19,1912,34.45632845188285
Red,place-brdwy,20,1812,35.64845474613686
Red,place-brdwy,21,1743,37.39701663798049
Red,place-brdwy,22,1672,37.680622009569376
Red,place-brdwy,23,1663,37.00420926037282
Red,place-brntn,0,96,74.81770833333333
Red,place-brntn,1,32,131.203125
Red,place-brntn,2,14,30.5
Red,place-brntn,3,2,14.5
Red,place-brntn,4,7,34.642857142857146
Red,place-brntn,5,350,21.107142857142858
Red,place-brntn,6,465,20.753763440860215
Red,place-brntn,7,503,23.07952286282306
Red,place-brntn,8,480,31.290625
Red,place-brntn,9,500,35.009
Red,place-brntn,10,445,46.024719101123594
Red,place-brntn,11,450,40.05888888888889
Red,place-brntn,12,458,54.97052401746725
Red,place-brntn,13,472,36.91949152542373
Red,place-brntn,14,477,44.69706498951782
Red,place-brntn,15,467,41.41220556745182
Red,place-brntn,16,462,38.14502164502164
Red,place-brntn,17,470,45.15
Red,place-brntn,18,470,39.08510638297872
Red,place-brntn,19,468,42.58867521367522
Red,place-brntn,20,423,32.45508274231678
Red,place-brntn,21,422,40.17890995260664
Red,place-brntn,22,414,27.66062801932367
Red,place-brntn,23,407,32.12653562653563
Red,place-chmnl,0,1230,43.14308943089431
Red,place-chmnl,1,209,109.83253588516746
Red,place-chmnl,2,4,4.75
Red,place-chmnl,5,521,38.686180422264876
Red,place-chmnl,6,1656,30.375
Red,place-chmnl,7,1749,30.441680960548887
Red,place-chmnl,8,1743,32.625358577165805
Red,place-chmnl,9,1731,31.10831889081456
Red,place-chmnl,10,1671,35.0834829443447
Red,place-chmnl,11,1603,39.184341859014346
Red,place-chmnl,12,1642,37.8778928136419
Red,place-chmnl,13,1604,38.93422693266833
Red,place-chmnl,14,1656,35.10084541062802
Red,place-chmnl,15,1661,37.446718844069835
Red,place-chmnl,16,1664,38.51442307692308
Red,place-chmnl,17,1668,38.47122302158273
Red,place-chmnl,18,1680,35.85565476190476
Red,place-chmnl,19,1680,36.62023809523809
Red,place-chmnl,20,1638,36.27258852258852
Red,place-chmnl,21,1549,37.54551323434474
Red,place-chmnl,22,1463,37.02084757347915
Red,place-chmnl,23,1452,37.3715564738292
Red,place-cntsq,0,1216,43.458059210526315
Red,place-cntsq,1,204,116.6470588235294
Red,place-cntsq,2,8,235.75
Red,place-cntsq,5,485,38.69690721649484
Red,place-cntsq,6,1682,30.396551724137932
Red,place-cntsq,7,1751,29.910336950314107
Red,place-cntsq,8,1735,32.168299711815564
Red,place-cntsq,9,1700,32.50411764705883
Red,place-cntsq,10,1666,35.58373349339736
Red,place-cntsq,11,1593,36.097928436911495
Red,place-cntsq,12,1620,38.73796296296296
Red,place-cntsq,13,1583,37.02747946936197
Red,place-cntsq,14,1643,35.51917224589166
Red,place-cntsq,15,1654,36.56015719467956
Red,place-cntsq,16,1639,38.36302623550946
Red,place-cntsq,17,1660,39.01807228915663
Red,place-cntsq,18,1676,37.62350835322196
Red,place-cntsq,19,1669,35.13870581186339
Red,place-cntsq,20,1617,35.711502782931355
Red,place-cntsq,21,1533,36.52576647097195
Red,place-cntsq,22,1440,37.36631944444444
Red,place-cntsq,23,1434,37.86715481171548
Red,place-davis,0,1164,42.327319587628864
Red,place-davis,1,232,126.71336206896552
Red,place-davis,2,29,254.25862068965517
Red,place-davis,5,459,45.546840958605664
Red,place-davis,6,1646,29.718104495747266
Red,place-davis,7,1724,28.997969837587007
Red,place-davis,8,1724,30.950696055684453
Red,place-davis,9,1652,30.81809927360775
Red,place-davis,10,1654,32.04020556227328
Red,place-davis,11,1553,38.41629104958145
Red,place-davis,12,1566,37.07630906768838
Red,place-davis,13,1567,36.24186343331206
Red,place-davis,14,1601,36.1105559025609
Red,place-davis,15,1640,33.93018292682927
Red,place-davis,16,1591,39.35197988686361
Red,place-davis,17,1611,40.49751707014277
Red,place-davis,18,1643,35.17194157029824
Red,place-davis,19,1662,36.082129963898915
Red,place-davis,20,1593,33.53829252981795
Red,place-davis,21,1487,35.66442501681237
Red,place-davis,22,1393,36.43898061737258
Red,place-davis,23,1403,37.085887384176765
Red,place-dwnxg,0,1354,44.94940915805022
Red,place-dwnxg,1,258,102.21124031007751
Red,place-dwnxg,2,6,175.25
Red,place-dwnxg,5,577,41.37608318890815
Red,place-dwnxg,6,1777,32.425717501406865
Red,place-dwnxg,7,1915,31.38981723237598
Red,place-dwnxg,8,1922,32.97424557752341
Red,place-dwnxg,9,1938,31.428018575851393
Red,place-dwnxg,10,1801,37.77123820099944
Red,place-dwnxg,11,1792,39.62611607142857
Red,place-dwnxg,12,1822,35.979418221734356
Red,place-dwnxg,13,1777,37.997186268992685
Red,place-dwnxg,14,1800,36.64333333333333
Red,place-dwnxg,15,1821,38.01510159253158
Red,place-dwnxg,16,1850,40.75297297297297
Red,place-dwnxg,17,1847,37.2328099621007
Red,place-dwnxg,18,1855,36.1911051212938
Red,place-dwnxg,19,1840,36.13804347826087
Red,place-dwnxg,20,1812,36.99862030905077
Red,place-dwnxg,21,1719,37.36678301337987
Red,place-dwnxg,22,1621,37.18784700801974
Red,place-dwnxg,23,1616,37.23700495049505
Red,place-fldcr,0,660,52.38560606060606
Red,place-fldcr,1,181,169.51381215469613
Red,place-fldcr,2,29,416.0
Red,place-fldcr,5,285,17.263157894736842
Red,place-fldcr,6,893,41.503359462486
Red,place-fldcr,7,972,33.7690329218107
Red,place-fldcr,8,932,39.875
Red,place-fldcr,9,1011,40.390702274975276
Red,place-fldcr,10,894,56.45302013422819
Red,place-fldcr,11,932,52.043454935622314
Red,place-fldcr,12,932,53.69527896995708
Red,place-fldcr,13,899,60.44215795328142
Red,place-fldcr,14,927,50.99190938511327
Red,place-fldcr,15,927,59.48867313915858
Red,place-fldcr,16,936,62.17788461538461
Red,place-fldcr,17,942,60.09872611464968
Red,place-fldcr,18,955,57.17643979057592
Red,place-fldcr,19,945,51.734920634920634
Red,place-fldcr,20,910,53.26538461538462
Red,place-fldcr,21,876,47.769406392694066
Red,place-fldcr,22,812,53.58866995073892
Red,place-fldcr,23,821,45.65895249695493
Red,place-harsq,0,1200,41.524166666666666
Red,place-harsq,1,218,108.54128440366972
Red,place-harsq,2,17,176.2058823529412
Red,place-harsq,5,462,41.803030303030305
Red,place-harsq,6,1660,32.09909638554217
Red,place-harsq,7,1756,29.99003416856492
Red,place-harsq,8,1731,32.233968804159446
Red,place-harsq,9,1679,32.33621203097081
Red,place-harsq,10,1664,34.19170673076923
Red,place-harsq,11,1574,38.81321473951716
Red,place-harsq,12,1615,38.582043343653254
Red,place-harsq,13,1574,37.27541296060991
Red,place-harsq,14,1619,37.14298949969117
Red,place-harsq,15,1652,36.53147699757869
Red,place-harsq,16,1620,40.379938271604935
Red,place-harsq,17,1629,39.773480662983424
Red,place-harsq,18,1652,36.979418886198545
Red,place-harsq,19,1681,38.289411064842355
Red,place-harsq,20,1598,34.63861076345432
Red,place-harsq,21,1534,37.84843546284224
Red,place-harsq,22,1421,37.49261083743843
Red,place-harsq,23,1401,37.686295503211994
Red,place-jfk,0,1354,44.74556868537666
Red,place-jfk,1,288,133.01041666666666
Red,place-jfk,2,24,342.1458333333333
Red,place-jfk,5,651,35.47542242703533
Red,place-jfk,6,1766,36.36947904869762
Red,place-jfk,7,2000,32.381
Red,place-jfk,8,1948,37.127566735112936
Red,place-jfk,9,2004,33.32909181636727
Red,place-jfk,10,1862,42.57948442534909
Red,place-jfk,11,1867,39.75093733261917
Red,place-jfk,12,1861,42.94653412144009
Red,place-jfk,13,1816,40.15996696035242
Red,place-jfk,14,1873,38.20742124933262
Red,place-jfk,15,1887,41.61950185479597
Red,place-jfk,16,1890,43.664021164021165
Red,place-jfk,17,1898,44.605110642781874
Red,place-jfk,18,1924,40.733627858627855
Red,place-jfk,19,1910,38.73848167539267
Red,place-jfk,20,1841,39.82726778924498
Red,place-jfk,21,1757,40.16533864541832
Red,place-jfk,22,1685,40.98427299703264
Red,place-jfk,23,1674,39.466547192353644
Red,place-knncl,0,1224,44.337826797385624
Red,place-knncl,1,198,117.21212121212122
Red,place-knncl,2,5,87.6
Red,place-knncl,5,505,37.076237623762374
Red,place-knncl,6,1662,31.41546329723225
Red,place-knncl,7,1757,30.069151963574274
Red,place-knncl,8,1734,33.51326412918108
Red,place-knncl,9,1729,31.859745517640256
Red,place-knncl,10,1664,35.23948317307692
Red,place-knncl,11,1597,37.99812147777082
Red,place-knncl,12,1643,38.01034692635423
Red,place-knncl,13,1593,38.31481481481482
Red,place-knncl,14,1646,35.0956865127582
Red,place-knncl,15,1649,37.574590661006674
Red,place-knncl,16,1666,39.135954381752704
Red,place-knncl,17,1665,39.00720720720721
Red,place-knncl,18,1672,36.807715311004785
Red,place-knncl,19,1679,35.89309112567004
Red,place-knncl,20,1635,35.396941896024465
Red,place-knncl,21,1539,37.08609486679662
Red,place-knncl,22,1451,37.66471399035148
Red,place-knncl,23,1446,37.39038727524205
Red,place-nqncy,0,641,53.84009360374415
Red,place-nqncy,1,133,175.27067669172934
Red,place-nqncy,2,6,706.0833333333334
Red,place-nqncy,5,265,22.237735849056605
Red,place-nqncy,6,827,40.25392986698912
Red,place-nqncy,7,1019,37.5603532875368
Red,place-nqncy,8,971,44.362512873326466
Red,place-nqncy,9,991,47.45963673057518
Red,place-nqncy,10,952,57.1764705882353
Red,place-nqncy,11,959,51.34410844629823
Red,place-nqncy,12,915,56.19562841530055
Red,place-nqncy,13,940,52.66808510638298
Red,place-nqncy,14,953,51.47796432318994
Red,place-nqncy,15,944,56.98040254237288
Red,place-nqncy,16,961,56.22996878251821
Red,place-nqncy,17,937,62.06456776947705
Red,place-nqncy,18,988,52.116902834008094
Red,place-nqncy,19,955,50.82722513089005
Red,place-nqncy,20,926,47.38282937365011
Red,place-nqncy,21,896,51.37388392857143
Red,place-nqncy,22,872,44.01146788990825
Red,place-nqncy,23,853,39.86635404454865
Red,place-pktrm,0,959,56.25547445255474
Red,place-pktrm,1,183,231.9890710382514
Red,place-pktrm,2,4,3.25
Red,place-pktrm,5,425,34.678823529411765
Red,place-pktrm,6,1299,32.8810623556582
Red,place-pktrm,7,1346,38.61924219910847
Red,place-pktrm,8,1365,39.86190476190476
Red,place-pktrm,9,1347,42.67000742390498
Red,place-pktrm,10,1267,49.95659037095501
Red,place-pktrm,11,1250,48.1656
Red,place-pktrm,12,1263,52.03206650831354
Red,place-pktrm,13,1231,52.795694557270515
Red,place-pktrm,14,1280,50.305859375
Red,place-pktrm,15,1264,47.09731012658228
Red,place-pktrm,16,1275,54.504705882352944
Red,place-pktrm,17,1284,47.078271028037385
Red,place-pktrm,18,1301,54.607993850883936
Red,place-pktrm,19,1289,53.08068269976726
Red,place-pktrm,20,1264,41.780458860759495
Red,place-pktrm,21,1191,48.460537363560036
Red,place-pktrm,22,1127,58.73558118899734
Red,place-pktrm,23,1118,74.56395348837209
Red,place-portr,0,1179,41.85072094995759
Red,place-portr,1,227,103.99118942731278
Red,place-portr,2,26,121.98076923076923
Red,place-portr,5,451,42.07538802660754
Red,place-portr,6,1669,30.070101857399642
Red,place-portr,7,1730,29.4757225433526
Red,place-portr,8,1736,29.514688940092167
Red,place-portr,9,1671,31.99581089168163
Red,place-portr,10,1641,31.875990249847654
Red,place-portr,11,1564,38.71003836317136
Red,place-portr,12,1584,36.80587121212121
Red,place-portr,13,1578,35.651457541191384
Red,place-portr,14,1608,35.56218905472637
Red,place-portr,15,1651,33.80678376741369
Red,place-portr,16,1601,39.40755777638976
Red,place-portr,17,1626,39.18819188191882
Red,place-portr,18,1640,34.21189024390244
Red,place-portr,19,1668,36.74520383693046
Red,place-portr,20,1602,33.40043695380774
Red,place-portr,21,1516,35.44261213720316
Red,place-portr,22,1401,36.7152034261242
Red,place-portr,23,1404,35.79950142450142
Red,place-qamnl,0,620,50.44919354838709
Red,place-qamnl,1,182,139.42857142857142
Red,place-qamnl,2,21,463.64285714285717
Red,place-qamnl,5,329,14.179331306990882
Red,place-qamnl,6,778,38.0314910025707
Red,place-qamnl,7,988,38.952429149797574
Red,place-qamnl,8,994,43.74496981891348
Red,place-qamnl,9,988,44.86943319838057
Red,place-qamnl,10,943,54.159066808059386
Red,place-qamnl,11,954,54.85849056603774
Red,place-qamnl,12,915,54.44043715846995
Red,place-qamnl,13,954,56.406184486373164
Red,place-qamnl,14,929,51.406889128094726
Red,place-qamnl,15,931,55.026315789473685
Red,place-qamnl,16,974,55.050308008213555
Red,place-qamnl,17,935,62.0144385026738
Red,place-qamnl,18,983,51.224821973550355
Red,place-qamnl,19,952,53.51470588235294
Red,place-qamnl,20,935,49.93903743315508
Red,place-qamnl,21,884,52.76018099547511
Red,place-qamnl,22,833,46.968187274909965
Red,place-qamnl,23,852,40.869131455399064
Red,place-qnctr,0,634,52.04652996845426
Red,place-qnctr,1,176,149.08238636363637
Red,place-qnctr,2,8,818.3125
Red,place-qnctr,5,278,16.557553956834532
Red,place-qnctr,6,844,36.47867298578199
Red,place-qnctr,7,987,38.59574468085106
Red,place-qnctr,8,976,44.07018442622951
Red,place-qnctr,9,1014,45.515285996055226
Red,place-qnctr,10,933,52.991961414791
Red,place-qnctr,11,945,56.405820105820105
Red,place-qnctr,12,916,55.39137554585153
Red,place-qnctr,13,945,53.594708994708995
Red,place-qnctr,14,948,49.94672995780591
Red,place-qnctr,15,936,56.087606837606835
Red,place-qnctr,16,962,55.03586278586278
Red,place-qnctr,17,944,60.02065677966102
Red,place-qnctr,18,991,50.771947527749745
Red,place-qnctr,19,938,53.890724946695094
Red,place-qnctr,20,957,48.785788923719956
Red,place-qnctr,21,875,50.488
Red,place-qnctr,22,852,45.588615023474176
Red,place-qnctr,23,844,40.572867298578196
Red,place-shmnl,0,657,51.009132420091326
Red,place-shmnl,1,173,182.08670520231215
Red,place-shmnl,2,25,457.94
Red,place-shmnl,5,305,18.440983606557378
Red,place-shmnl,6,849,42.93875147232038
Red,place-shmnl,7,999,34.888388388388385
Red,place-shmnl,8,944,40.07415254237288
Red,place-shmnl,9,981,41.842507645259936
Red,place-shmnl,10,920,57.16195652173913
Red,place-shmnl,11,936,52.126068376068375
Red,place-shmnl,12,921,54.871878393051034
Red,place-shmnl,13,894,60.196308724832214
Red,place-shmnl,14,928,50.91702586206897
Red,place-shmnl,15,935,59.755080213903746
Red,place-shmnl,16,931,61.83351235230934
Red,place-shmnl,17,926,59.66036717062635
Red,place-shmnl,18,970,55.876288659793815
Red,place-shmnl,19,942,53.39861995753716
Red,place-shmnl,20,914,52.11652078774617
Red,place-shmnl,21,854,50.011709601873534
Red,place-shmnl,22,854,50.54274004683841
Red,place-shmnl,23,817,45.8078335373317
Red,place-smmnl,0,658,54.098024316109424
Red,place-smmnl,1,187,166.85828877005346
Red,place-smmnl,2,29,436.4310344827586
Red,place-smmnl,5,277,16.095667870036102
Red,place-smmnl,6,880,41.648295454545455
Red,place-smmnl,7,988,34.83906882591093
Red,place-smmnl,8,957,39.52716823406479
Red,place-smmnl,9,986,41.17038539553752
Red,place-smmnl,10,898,56.96714922048998
Red,place-smmnl,11,946,51.145348837209305
Red,place-smmnl,12,908,55.315528634361236
Red,place-smmnl,13,895,62.40949720670391
Red,place-smmnl,14,927,52.05771305285868
Red,place-smmnl,15,923,60.78494041170097
Red,place-smmnl,16,939,63.48668796592119
Red,place-smmnl,17,940,62.613829787234046
Red,place-smmnl,18,944,60.0
Red,place-smmnl,19,949,50.73709167544784
Red,place-smmnl,20,914,56.68654266958424
Red,place-smmnl,21,868,48.661866359447004
Red,place-smmnl,22,806,53.42741935483871
Red,place-smmnl,23,825,48.59818181818182
Red,place-sstat,0,1363,42.94497432134996
Red,place-sstat,1,268,106.59141791044776
Red,place-sstat,2,7,151.21428571428572
Red,place-sstat,5,590,40.304237288135596
Red,place-sstat,6,1788,32.37220357941835
Red,place-sstat,7,1958,30.17594484167518
Red,place-sstat,8,1928,33.77904564315353
Red,place-sstat,9,1973,30.66117587430309
Red,place-sstat,10,1821,37.70400878638111
Red,place-sstat,11,1818,38.0497799779978
Red,place-sstat,12,1846,36.63596966413868
Red,place-sstat,13,1793,37.60485220301171
Red,place-sstat,14,1834,35.209651035986916
Red,place-sstat,15,1859,37.531199569661105
Red,place-sstat,16,1862,40.47126745435016
Red,place-sstat,17,1866,36.363879957127544
Red,place-sstat,18,1881,38.015683147262095
Red,place-sstat,19,1885,33.96949602122016
Red,place-sstat,20,1820,36.253846153846155
Red,place-sstat,21,1746,37.00257731958763
Red,place-sstat,22,1640,37.791463414634144
Red,place-sstat,23,1635,37.60581039755352
Red,place-wlsta,0,632,51.18354430379747
Red,place-wlsta,1,152,152.64802631578948
Red,place-wlsta,2,8,681.375
Red,place-wlsta,5,274,20.496350364963504
Red,place-wlsta,6,841,36.74078478002378
Red,place-wlsta,7,994,39.06991951710262
Red,place-wlsta,8,957,44.23876698014629
Red,place-wlsta,9,1022,45.34784735812133
Red,place-wlsta,10,933,56.31404072883173
Red,place-wlsta,11,956,53.18985355648535
Red,place-wlsta,12,918,55.75
Red,place-wlsta,13,940,52.057978723404254
Red,place-wlsta,14,956,51.53870292887029
Red,place-wlsta,15,944,56.554555084745765
Red,place-wlsta,16,953,55.1395592864638
Red,place-wlsta,17,948,60.799050632911396
Red,place-wlsta,18,988,51.55161943319838
Red,place-wlsta,19,945,52.62433862433863
Red,place-wlsta,20,954,46.64622641509434
Red,place-wlsta,21,863,52.76477404403244
Red,place-wlsta,22,884,43.04242081447964
Red,place-wlsta,23,846,40.74645390070922
