line,parent_station,service_hour,time_period,comparable_stop_events,share_late_over_5_minutes,median_schedule_difference_seconds,average_delay_when_late_seconds,median_delay_when_late_seconds,station_name
Orange,place-grnst,19,Night,1419,0.13742071881606766,49.0,603.2102564102564,499.0,Green Street
Orange,place-grnst,20,Night,1184,0.1089527027027027,43.0,630.2480620155038,587.0,Green Street
Orange,place-grnst,21,Night,1270,0.115748031496063,56.0,545.6530612244898,442.0,Green Street
Orange,place-grnst,22,Night,1319,0.10917361637604246,39.0,542.8680555555555,465.5,Green Street
Orange,place-grnst,23,Night,1311,0.10755148741418764,41.0,488.63120567375887,438.0,Green Street
Orange,place-haecl,0,Early / night,1079,0.051899907321594066,3.0,574.2321428571429,452.5,Haymarket
Orange,place-haecl,1,Early / night,184,0.04891304347826087,-12.5,869.4444444444445,769.0,Haymarket
Orange,place-haecl,2,Early / night,5,0.4,243.0,1149.0,1149.0,Haymarket
Orange,place-haecl,5,Early / night,523,0.03824091778202677,25.0,445.45,452.5,Haymarket
Orange,place-haecl,6,Early / night,1345,0.07806691449814127,34.0,619.0,572.0,Haymarket
Orange,place-haecl,7,Morning peak (7-9 AM),1408,0.12215909090909091,57.0,760.6220930232558,622.5,Haymarket
Orange,place-haecl,8,Morning peak (7-9 AM),1413,0.1259731068648266,79.0,566.2191011235955,448.5,Haymarket
Orange,place-haecl,9,Midday (9 AM-4 PM),1331,0.13072877535687452,64.0,486.36206896551727,412.0,Haymarket
Orange,place-haecl,10,Midday (9 AM-4 PM),1108,0.1299638989169675,47.5,483.11805555555554,412.5,Haymarket
Orange,place-haecl,11,Midday (9 AM-4 PM),1005,0.09353233830845771,52.0,500.32978723404256,418.0,Haymarket
Orange,place-haecl,12,Midday (9 AM-4 PM),1056,0.07575757575757576,42.0,472.3,400.0,Haymarket
Orange,place-haecl,13,Midday (9 AM-4 PM),1105,0.07149321266968325,40.0,506.9873417721519,469.0,Haymarket
Orange,place-haecl,14,Midday (9 AM-4 PM),1181,0.12447078746824725,41.0,667.5374149659864,591.0,Haymarket
Orange,place-haecl,15,Midday (9 AM-4 PM),1313,0.16831683168316833,49.0,602.3257918552036,492.0,Haymarket
Orange,place-haecl,16,Evening peak (4-6 PM),1323,0.20786092214663643,57.0,533.290909090909,471.0,Haymarket
Orange,place-haecl,17,Evening peak (4-6 PM),1245,0.24096385542168675,78.0,610.38,534.5,Haymarket
Orange,place-haecl,18,Night,1279,0.16888193901485535,61.0,574.3935185185185,487.0,Haymarket
Orange,place-haecl,19,Night,1286,0.12052877138413685,47.0,622.916129032258,527.0,Haymarket
Orange,place-haecl,20,Night,1064,0.11842105263157894,40.5,593.2301587301587,524.0,Haymarket
Orange,place-haecl,21,Night,1139,0.10711150131694469,43.0,544.6639344262295,465.5,Haymarket
Orange,place-haecl,22,Night,1175,0.10127659574468086,42.0,594.2436974789916,462.0,Haymarket
Orange,place-haecl,23,Night,1211,0.08340214698596202,31.0,541.3663366336634,459.0,Haymarket
Orange,place-jaksn,0,Early / night,1174,0.06729131175468483,5.0,697.9493670886076,589.0,Jackson Square
Orange,place-jaksn,1,Early / night,237,0.11392405063291139,-15.0,503.55555555555554,455.0,Jackson Square
Orange,place-jaksn,2,Early / night,16,0.25,7.5,987.5,990.0,Jackson Square
Orange,place-jaksn,5,Early / night,573,0.029668411867364748,2.0,440.1764705882353,371.0,Jackson Square
Orange,place-jaksn,6,Early / night,1492,0.08981233243967829,10.0,655.7313432835821,561.5,Jackson Square
Orange,place-jaksn,7,Morning peak (7-9 AM),1511,0.11978821972203839,26.0,780.5635359116022,621.0,Jackson Square
Orange,place-jaksn,8,Morning peak (7-9 AM),1533,0.14546640574037834,54.0,608.3318385650224,454.0,Jackson Square
Orange,place-jaksn,9,Midday (9 AM-4 PM),1516,0.13654353562005278,62.0,558.6425120772947,431.0,Jackson Square
Orange,place-jaksn,10,Midday (9 AM-4 PM),1235,0.10850202429149798,30.0,493.7761194029851,411.0,Jackson Square
Orange,place-jaksn,11,Midday (9 AM-4 PM),1087,0.08647654093836246,36.0,531.7127659574468,430.0,Jackson Square
Orange,place-jaksn,12,Midday (9 AM-4 PM),1219,0.11566858080393766,35.0,561.1985815602837,478.0,Jackson Square
Orange,place-jaksn,13,Midday (9 AM-4 PM),1212,0.08250825082508251,26.0,545.59,480.0,Jackson Square
Orange,place-jaksn,14,Midday (9 AM-4 PM),1341,0.1372110365398956,28.0,696.4510869565217,621.0,Jackson Square
Orange,place-jaksn,15,Midday (9 AM-4 PM),1454,0.16987620357634112,36.5,621.591093117409,517.0,Jackson Square
Orange,place-jaksn,16,Evening peak (4-6 PM),1439,0.1841556636553162,44.0,588.0150943396227,500.0,Jackson Square
Orange,place-jaksn,17,Evening peak (4-6 PM),1374,0.20305676855895197,50.0,538.3978494623656,491.0,Jackson Square
Orange,place-jaksn,18,Night,1382,0.1512301013024602,35.0,583.5167464114833,492.0,Jackson Square
Orange,place-jaksn,19,Night,1383,0.128705712219812,44.0,626.0112359550562,516.5,Jackson Square
Orange,place-jaksn,20,Night,1190,0.11512605042016806,25.5,605.4525547445255,545.0,Jackson Square
Orange,place-jaksn,21,Night,1272,0.11477987421383648,38.0,545.7945205479452,419.0,Jackson Square
Orange,place-jaksn,22,Night,1302,0.11597542242703533,32.0,541.1456953642385,459.0,Jackson Square
Orange,place-jaksn,23,Night,1337,0.10695587135377711,26.0,505.6643356643357,452.0,Jackson Square
Orange,place-masta,0,Early / night,1161,0.07838070628768304,10.0,643.6043956043956,540.0,Massachusetts Avenue
Orange,place-masta,1,Early / night,228,0.11403508771929824,9.5,550.2692307692307,497.5,Massachusetts Avenue
Orange,place-masta,2,Early / night,16,0.3125,79.5,1160.4,1521.0,Massachusetts Avenue
Orange,place-masta,5,Early / night,555,0.03783783783783784,31.0,403.3333333333333,355.0,Massachusetts Avenue
Orange,place-masta,6,Early / night,1473,0.10183299389002037,37.0,624.7,511.5,Massachusetts Avenue
Orange,place-masta,7,Morning peak (7-9 AM),1523,0.12869336835193695,53.0,773.3673469387755,597.5,Massachusetts Avenue
Orange,place-masta,8,Morning peak (7-9 AM),1523,0.15692711753118843,67.0,610.5899581589958,472.0,Massachusetts Avenue
Orange,place-masta,9,Midday (9 AM-4 PM),1500,0.134,69.0,551.8109452736319,428.0,Massachusetts Avenue
Orange,place-masta,10,Midday (9 AM-4 PM),1212,0.12046204620462046,38.0,496.52054794520546,405.5,Massachusetts Avenue
Orange,place-masta,11,Midday (9 AM-4 PM),1113,0.08715184186882301,45.0,561.5257731958762,438.0,Massachusetts Avenue
Orange,place-masta,12,Midday (9 AM-4 PM),1217,0.11010682004930156,42.0,554.9701492537314,470.0,Massachusetts Avenue
Orange,place-masta,13,Midday (9 AM-4 PM),1238,0.0840064620355412,27.0,544.7115384615385,468.0,Massachusetts Avenue
Orange,place-masta,14,Midday (9 AM-4 PM),1292,0.14473684210526316,36.0,699.4866310160428,618.0,Massachusetts Avenue
Orange,place-masta,15,Midday (9 AM-4 PM),1444,0.1814404432132964,42.5,610.4885496183206,503.5,Massachusetts Avenue
Orange,place-masta,16,Evening peak (4-6 PM),1420,0.18661971830985916,51.0,606.4641509433962,503.0,Massachusetts Avenue
Orange,place-masta,17,Evening peak (4-6 PM),1391,0.21423436376707405,62.0,566.2114093959732,493.0,Massachusetts Avenue
Orange,place-masta,18,Night,1370,0.1562043795620438,46.0,578.5841121495328,484.5,Massachusetts Avenue
Orange,place-masta,19,Night,1386,0.13997113997113997,54.0,621.4381443298969,518.0,Massachusetts Avenue
Orange,place-masta,20,Night,1181,0.12193056731583404,42.0,591.9166666666666,508.5,Massachusetts Avenue
Orange,place-masta,21,Night,1259,0.12311358220810167,54.0,530.1290322580645,431.0,Massachusetts Avenue
Orange,place-masta,22,Night,1288,0.11956521739130435,48.0,548.1168831168832,469.0,Massachusetts Avenue
Orange,place-masta,23,Night,1372,0.10495626822157435,31.0,521.4583333333334,450.5,Massachusetts Avenue
Orange,place-mlmnl,0,Early / night,1039,0.06448508180943215,31.0,529.776119402985,448.0,Malden Center
Orange,place-mlmnl,1,Early / night,229,0.09606986899563319,42.0,763.0,528.5,Malden Center
Orange,place-mlmnl,2,Early / night,13,0.07692307692307693,29.0,367.0,367.0,Malden Center
Orange,place-mlmnl,5,Early / night,538,0.07063197026022305,58.0,441.89473684210526,368.5,Malden Center
Orange,place-mlmnl,6,Early / night,1336,0.07859281437125748,55.0,681.6285714285714,670.0,Malden Center
Orange,place-mlmnl,7,Morning peak (7-9 AM),1435,0.10452961672473868,62.0,775.24,749.0,Malden Center
Orange,place-mlmnl,8,Morning peak (7-9 AM),1401,0.13062098501070663,77.0,555.2076502732241,475.0,Malden Center
Orange,place-mlmnl,9,Midday (9 AM-4 PM),1343,0.15711094564408043,76.0,508.6824644549763,425.0,Malden Center
Orange,place-mlmnl,10,Midday (9 AM-4 PM),1100,0.15363636363636363,58.0,525.810650887574,444.0,Malden Center
Orange,place-mlmnl,11,Midday (9 AM-4 PM),1060,0.12075471698113208,61.0,541.125,467.0,Malden Center
Orange,place-mlmnl,12,Midday (9 AM-4 PM),1074,0.08659217877094973,58.0,499.2903225806452,439.0,Malden Center
Orange,place-mlmnl,13,Midday (9 AM-4 PM),1123,0.09349955476402494,57.0,511.22857142857146,476.0,Malden Center
Orange,place-mlmnl,14,Midday (9 AM-4 PM),1185,0.1358649789029536,55.0,648.4968944099379,573.0,Malden Center
Orange,place-mlmnl,15,Midday (9 AM-4 PM),1310,0.14427480916030536,58.0,634.968253968254,523.0,Malden Center
Orange,place-mlmnl,16,Evening peak (4-6 PM),1334,0.20089955022488756,62.0,553.9626865671642,503.0,Malden Center
Orange,place-mlmnl,17,Evening peak (4-6 PM),1260,0.22857142857142856,70.0,615.6388888888889,520.0,Malden Center
Orange,place-mlmnl,18,Night,1322,0.197428139183056,72.5,570.3486590038315,494.0,Malden Center
Orange,place-mlmnl,19,Night,1240,0.1338709677419355,62.0,630.0963855421687,529.0,Malden Center
Orange,place-mlmnl,20,Night,1114,0.14093357271095153,57.0,611.4904458598726,569.0,Malden Center
Orange,place-mlmnl,21,Night,1156,0.11678200692041522,61.0,519.6,455.0,Malden Center
Orange,place-mlmnl,22,Night,1184,0.10726351351351351,59.0,657.4251968503937,501.0,Malden Center
Orange,place-mlmnl,23,Night,1202,0.08901830282861897,57.0,573.2897196261682,459.0,Malden Center
Orange,place-north,0,Early / night,1065,0.051643192488262914,4.0,549.2,453.0,North Station
Orange,place-north,1,Early / night,183,0.060109289617486336,-3.0,921.4545454545455,808.0,North Station
Orange,place-north,2,Early / night,6,0.0,110.5,,,North Station
Orange,place-north,5,Early / night,526,0.03802281368821293,23.0,440.35,431.0,North Station
Orange,place-north,6,Early / night,1350,0.07925925925925927,31.5,630.0467289719626,595.0,North Station
Orange,place-north,7,Morning peak (7-9 AM),1392,0.1206896551724138,52.0,760.4583333333334,613.5,North Station
Orange,place-north,8,Morning peak (7-9 AM),1425,0.11789473684210526,76.0,582.0535714285714,472.0,North Station
Orange,place-north,9,Midday (9 AM-4 PM),1324,0.13670694864048338,60.0,493.68508287292815,413.0,North Station
Orange,place-north,10,Midday (9 AM-4 PM),1116,0.13172043010752688,43.0,491.7959183673469,421.0,North Station
Orange,place-north,11,Midday (9 AM-4 PM),1009,0.09514370664023786,49.0,515.2708333333334,436.5,North Station
Orange,place-north,12,Midday (9 AM-4 PM),1077,0.07706592386258125,35.0,485.48192771084337,410.0,North Station
Orange,place-north,13,Midday (9 AM-4 PM),1104,0.07608695652173914,34.0,486.01190476190476,429.0,North Station
Orange,place-north,14,Midday (9 AM-4 PM),1154,0.13084922010398614,37.0,673.4569536423841,595.0,North Station
Orange,place-north,15,Midday (9 AM-4 PM),1337,0.16529543754674644,40.0,619.6108597285067,494.0,North Station
Orange,place-north,16,Evening peak (4-6 PM),1321,0.19000757002271007,37.0,532.0637450199204,473.0,North Station
Orange,place-north,17,Evening peak (4-6 PM),1245,0.21847389558232932,61.0,611.5698529411765,533.0,North Station
Orange,place-north,18,Night,1285,0.17042801556420234,49.0,577.7579908675799,481.0,North Station
Orange,place-north,19,Night,1273,0.11940298507462686,40.0,635.1776315789474,531.0,North Station
Orange,place-north,20,Night,1066,0.11726078799249531,39.0,602.168,517.0,North Station
Orange,place-north,21,Night,1158,0.1070811744386874,43.0,555.4274193548387,476.5,North Station
Orange,place-north,22,Night,1163,0.09802235597592433,39.0,620.9298245614035,486.5,North Station
Orange,place-north,23,Night,1215,0.0831275720164609,27.0,540.980198019802,438.0,North Station
Orange,place-rcmnl,0,Early / night,1193,0.06621961441743504,-13.0,695.0886075949367,610.0,Roxbury Crossing
Orange,place-rcmnl,1,Early / night,228,0.10526315789473684,-30.5,513.5833333333334,468.5,Roxbury Crossing
Orange,place-rcmnl,2,Early / night,17,0.29411764705882354,79.0,1153.2,1500.0,Roxbury Crossing
Orange,place-rcmnl,5,Early / night,570,0.02456140350877193,-4.0,413.57142857142856,366.5,Roxbury Crossing
Orange,place-rcmnl,6,Early / night,1489,0.09200805910006717,13.0,654.4087591240876,551.0,Roxbury Crossing
Orange,place-rcmnl,7,Morning peak (7-9 AM),1504,0.12034574468085106,27.0,787.4696132596686,621.0,Roxbury Crossing
Orange,place-rcmnl,8,Morning peak (7-9 AM),1541,0.15249837767683322,56.0,594.068085106383,457.0,Roxbury Crossing
Orange,place-rcmnl,9,Midday (9 AM-4 PM),1495,0.14180602006688964,66.0,561.9292452830189,426.0,Roxbury Crossing
Orange,place-rcmnl,10,Midday (9 AM-4 PM),1239,0.10734463276836158,30.0,500.69172932330827,413.0,Roxbury Crossing
Orange,place-rcmnl,11,Midday (9 AM-4 PM),1093,0.08874656907593778,43.0,529.7938144329897,434.0,Roxbury Crossing
Orange,place-rcmnl,12,Midday (9 AM-4 PM),1228,0.11807817589576547,43.5,561.8206896551724,476.0,Roxbury Crossing
Orange,place-rcmnl,13,Midday (9 AM-4 PM),1210,0.08429752066115702,23.5,541.3725490196078,461.5,Roxbury Crossing
Orange,place-rcmnl,14,Midday (9 AM-4 PM),1331,0.14274981217129978,29.0,697.8894736842105,600.5,Roxbury Crossing
Orange,place-rcmnl,15,Midday (9 AM-4 PM),1446,0.17911479944674966,39.0,614.5405405405405,509.0,Roxbury Crossing
Orange,place-rcmnl,16,Evening peak (4-6 PM),1449,0.189095928226363,46.0,592.9087591240876,504.5,Roxbury Crossing
Orange,place-rcmnl,17,Evening peak (4-6 PM),1370,0.2124087591240876,59.5,551.6082474226804,486.0,Roxbury Crossing
Orange,place-rcmnl,18,Night,1381,0.15713251267197684,35.0,587.1013824884793,497.0,Roxbury Crossing
Orange,place-rcmnl,19,Night,1394,0.13127690100430417,40.0,614.0382513661202,504.0,Roxbury Crossing
Orange,place-rcmnl,20,Night,1192,0.13003355704697986,26.0,587.1548387096774,511.0,Roxbury Crossing
Orange,place-rcmnl,21,Night,1233,0.0989456609894566,22.0,557.5901639344262,429.5,Roxbury Crossing
Orange,place-rcmnl,22,Night,1336,0.10329341317365269,12.5,554.2028985507246,468.0,Roxbury Crossing
Orange,place-rcmnl,23,Night,1312,0.09832317073170732,10.0,512.2403100775193,446.0,Roxbury Crossing
Orange,place-rugg,0,Early / night,1165,0.07553648068669527,10.0,666.7159090909091,562.5,Ruggles
Orange,place-rugg,1,Early / night,226,0.11504424778761062,0.0,522.1923076923077,477.5,Ruggles
Orange,place-rugg,2,Early / night,16,0.25,61.0,1024.0,1042.5,Ruggles
Orange,place-rugg,5,Early / night,571,0.03327495621716287,20.0,410.42105263157896,358.0,Ruggles
Orange,place-rugg,6,Early / night,1471,0.1026512576478586,34.0,624.6887417218543,503.0,Ruggles
Orange,place-rugg,7,Morning peak (7-9 AM),1524,0.12467191601049869,49.0,779.7263157894737,626.5,Ruggles
Orange,place-rugg,8,Morning peak (7-9 AM),1519,0.17050691244239632,82.0,591.7760617760617,461.0,Ruggles
Orange,place-rugg,9,Midday (9 AM-4 PM),1504,0.15425531914893617,88.0,552.323275862069,441.5,Ruggles
Orange,place-rugg,10,Midday (9 AM-4 PM),1228,0.1245928338762215,50.0,503.0522875816994,427.0,Ruggles
Orange,place-rugg,11,Midday (9 AM-4 PM),1101,0.09990917347865577,61.0,521.7818181818182,412.5,Ruggles
Orange,place-rugg,12,Midday (9 AM-4 PM),1214,0.12685337726523888,60.0,547.7272727272727,454.0,Ruggles
Orange,place-rugg,13,Midday (9 AM-4 PM),1236,0.09385113268608414,43.0,531.8706896551724,467.0,Ruggles
Orange,place-rugg,14,Midday (9 AM-4 PM),1307,0.1499617444529457,47.0,708.9081632653061,619.0,Ruggles
Orange,place-rugg,15,Midday (9 AM-4 PM),1435,0.19233449477351916,62.0,622.4746376811594,506.5,Ruggles
Orange,place-rugg,16,Evening peak (4-6 PM),1436,0.201949860724234,68.0,610.9931034482759,517.0,Ruggles
Orange,place-rugg,17,Evening peak (4-6 PM),1372,0.22521865889212828,77.0,579.0679611650486,512.0,Ruggles
Orange,place-rugg,18,Night,1377,0.16630355846042122,62.0,576.2620087336245,495.0,Ruggles
Orange,place-rugg,19,Night,1389,0.14974802015838734,64.0,597.1634615384615,504.5,Ruggles
Orange,place-rugg,20,Night,1187,0.13058129738837404,47.0,598.7806451612903,513.0,Ruggles
Orange,place-rugg,21,Night,1250,0.1216,53.0,537.1381578947369,419.0,Ruggles
Orange,place-rugg,22,Night,1321,0.11582134746404239,44.0,552.5228758169935,471.0,Ruggles
Orange,place-rugg,23,Night,1332,0.1111111111111111,35.0,507.25,436.5,Ruggles
Orange,place-sbmnl,0,Early / night,1126,0.06660746003552398,1.0,686.9066666666666,588.0,Stony Brook
Orange,place-sbmnl,1,Early / night,247,0.11740890688259109,1.0,514.0689655172414,474.0,Stony Brook
Orange,place-sbmnl,2,Early / night,18,0.2777777777777778,28.5,1131.4,1447.0,Stony Brook
Orange,place-sbmnl,5,Early / night,587,0.028960817717206135,13.0,407.5882352941176,361.0,Stony Brook
Orange,place-sbmnl,6,Early / night,1466,0.09140518417462483,18.0,653.4328358208955,589.0,Stony Brook
Orange,place-sbmnl,7,Morning peak (7-9 AM),1531,0.11691704768125408,38.0,778.586592178771,595.0,Stony Brook
Orange,place-sbmnl,8,Morning peak (7-9 AM),1529,0.1353826030085023,65.0,622.9903381642512,473.0,Stony Brook
Orange,place-sbmnl,9,Midday (9 AM-4 PM),1511,0.13898080741230973,68.0,562.5238095238095,429.0,Stony Brook
Orange,place-sbmnl,10,Midday (9 AM-4 PM),1228,0.11319218241042345,41.0,485.0719424460432,408.0,Stony Brook
Orange,place-sbmnl,11,Midday (9 AM-4 PM),1099,0.09190172884440401,44.0,503.9207920792079,414.0,Stony Brook
Orange,place-sbmnl,12,Midday (9 AM-4 PM),1234,0.1094003241491086,46.0,553.1111111111111,456.0,Stony Brook
Orange,place-sbmnl,13,Midday (9 AM-4 PM),1214,0.08813838550247118,27.0,511.33644859813086,431.0,Stony Brook
Orange,place-sbmnl,14,Midday (9 AM-4 PM),1314,0.13470319634703196,38.0,709.6497175141243,630.0,Stony Brook
Orange,place-sbmnl,15,Midday (9 AM-4 PM),1451,0.17091660923501034,50.0,627.616935483871,532.5,Stony Brook
Orange,place-sbmnl,16,Evening peak (4-6 PM),1449,0.17598343685300208,57.0,596.4196078431372,514.0,Stony Brook
Orange,place-sbmnl,17,Evening peak (4-6 PM),1371,0.2013129102844639,62.0,545.3623188405797,494.5,Stony Brook
Orange,place-sbmnl,18,Night,1387,0.14852198990627252,50.0,595.1165048543689,499.0,Stony Brook
Orange,place-sbmnl,19,Night,1383,0.128705712219812,53.0,627.2752808988764,530.0,Stony Brook
Orange,place-sbmnl,20,Night,1201,0.10574521232306411,36.0,620.6220472440945,554.0,Stony Brook
Orange,place-sbmnl,21,Night,1284,0.11993769470404984,48.0,527.2727272727273,428.5,Stony Brook
Orange,place-sbmnl,22,Night,1285,0.11439688715953307,38.0,545.3945578231293,475.0,Stony Brook
Orange,place-sbmnl,23,Night,1382,0.10274963820549927,31.0,510.5492957746479,445.5,Stony Brook
Orange,place-state,0,Early / night,1071,0.04388422035480859,-16.0,605.468085106383,491.0,State
Orange,place-state,1,Early / night,188,0.0425531914893617,-25.5,924.5,826.0,State
Orange,place-state,2,Early / night,3,0.6666666666666666,500.0,1113.5,1113.5,State
Orange,place-state,5,Early / night,520,0.028846153846153848,0.0,437.6,430.0,State
Orange,place-state,6,Early / night,1331,0.0743801652892562,13.0,628.89898989899,590.0,State
Orange,place-state,7,Morning peak (7-9 AM),1420,0.11408450704225352,35.5,777.9074074074074,678.5,State
Orange,place-state,8,Morning peak (7-9 AM),1399,0.11794138670478914,57.0,571.4,453.0,State
Orange,place-state,9,Midday (9 AM-4 PM),1336,0.11452095808383234,42.0,492.6862745098039,409.0,State
Orange,place-state,10,Midday (9 AM-4 PM),1101,0.11989100817438691,26.0,480.6818181818182,410.0,State
Orange,place-state,11,Midday (9 AM-4 PM),997,0.0802407221664995,29.0,512.6625,432.5,State
Orange,place-state,12,Midday (9 AM-4 PM),1068,0.07677902621722846,17.0,456.1829268292683,395.5,State
Orange,place-state,13,Midday (9 AM-4 PM),1107,0.06594399277326106,14.0,505.71232876712327,459.0,State
Orange,place-state,14,Midday (9 AM-4 PM),1181,0.11600338696020322,13.0,682.1605839416059,592.0,State
Orange,place-state,15,Midday (9 AM-4 PM),1310,0.166412213740458,29.5,603.3119266055046,483.5,State
Orange,place-state,16,Evening peak (4-6 PM),1308,0.191131498470948,34.5,531.272,475.5,State
Orange,place-state,17,Evening peak (4-6 PM),1265,0.22450592885375495,51.0,602.7922535211268,528.5,State
Orange,place-state,18,Night,1266,0.15402843601895735,38.0,581.1282051282051,488.0,State
Orange,place-state,19,Night,1282,0.11856474258970359,22.5,620.75,517.5,State
Orange,place-state,20,Night,1058,0.11153119092627599,19.0,595.7542372881356,535.0,State
Orange,place-state,21,Night,1151,0.10078192875760209,25.0,545.0258620689655,465.5,State
Orange,place-state,22,Night,1148,0.08885017421602788,21.5,620.6764705882352,529.0,State
Orange,place-state,23,Night,1206,0.0779436152570481,12.0,558.8404255319149,449.0,State
Orange,place-sull,0,Early / night,1075,0.0586046511627907,1.0,540.4761904761905,422.0,Sullivan Square
Orange,place-sull,1,Early / night,188,0.06382978723404255,1.5,948.1666666666666,880.0,Sullivan Square
Orange,place-sull,2,Early / night,8,0.0,-5.5,,,Sullivan Square
Orange,place-sull,5,Early / night,527,0.04554079696394687,18.0,461.625,373.0,Sullivan Square
Orange,place-sull,6,Early / night,1357,0.07442888725128961,26.0,644.2376237623762,628.0,Sullivan Square
Orange,place-sull,7,Morning peak (7-9 AM),1419,0.10429880197322058,52.0,830.2905405405405,759.5,Sullivan Square
Orange,place-sull,8,Morning peak (7-9 AM),1401,0.11777301927194861,69.0,550.2969696969697,446.0,Sullivan Square
Orange,place-sull,9,Midday (9 AM-4 PM),1322,0.14901664145234494,63.0,498.0507614213198,425.0,Sullivan Square
Orange,place-sull,10,Midday (9 AM-4 PM),1125,0.136,39.0,512.4248366013072,423.0,Sullivan Square
Orange,place-sull,11,Midday (9 AM-4 PM),1017,0.10324483775811209,51.0,522.0857142857143,448.0,Sullivan Square
Orange,place-sull,12,Midday (9 AM-4 PM),1074,0.08193668528864059,35.0,490.5681818181818,427.0,Sullivan Square
Orange,place-sull,13,Midday (9 AM-4 PM),1110,0.08018018018018018,28.0,484.29213483146066,438.0,Sullivan Square
Orange,place-sull,14,Midday (9 AM-4 PM),1180,0.12796610169491526,27.0,655.7350993377484,564.0,Sullivan Square
Orange,place-sull,15,Midday (9 AM-4 PM),1322,0.14447806354009077,30.0,634.4031413612565,515.0,Sullivan Square
Orange,place-sull,16,Evening peak (4-6 PM),1339,0.1777445855115758,33.0,544.7226890756302,499.5,Sullivan Square
Orange,place-sull,17,Evening peak (4-6 PM),1225,0.21877551020408162,59.0,604.8768656716418,517.5,Sullivan Square
Orange,place-sull,18,Night,1321,0.16502649507948525,49.0,573.2844036697247,487.0,Sullivan Square
Orange,place-sull,19,Night,1261,0.11736716891356067,38.0,622.027027027027,532.0,Sullivan Square
Orange,place-sull,20,Night,1080,0.12777777777777777,37.0,589.036231884058,524.5,Sullivan Square
Orange,place-sull,21,Night,1159,0.10267471958584987,39.0,561.3361344537815,471.0,Sullivan Square
Orange,place-sull,22,Night,1170,0.1,38.0,610.2735042735043,504.0,Sullivan Square
Orange,place-sull,23,Night,1209,0.07361455748552523,24.0,561.1348314606741,437.0,Sullivan Square
Orange,place-tumnl,0,Early / night,1071,0.05415499533146592,7.0,596.2068965517242,443.0,Tufts Medical Center
Orange,place-tumnl,1,Early / night,181,0.04419889502762431,-4.0,784.5,724.0,Tufts Medical Center
Orange,place-tumnl,2,Early / night,3,0.6666666666666666,519.0,1132.5,1132.5,Tufts Medical Center
Orange,place-tumnl,5,Early / night,542,0.03505535055350553,18.5,426.42105263157896,433.0,Tufts Medical Center
Orange,place-tumnl,6,Early / night,1306,0.08652373660030628,32.0,591.5044247787611,530.0,Tufts Medical Center
Orange,place-tumnl,7,Morning peak (7-9 AM),1418,0.1227080394922426,51.0,786.528735632184,665.0,Tufts Medical Center
Orange,place-tumnl,8,Morning peak (7-9 AM),1405,0.12669039145907474,69.0,578.870786516854,458.5,Tufts Medical Center
Orange,place-tumnl,9,Midday (9 AM-4 PM),1358,0.12739322533136965,63.5,483.08092485549133,414.0,Tufts Medical Center
Orange,place-tumnl,10,Midday (9 AM-4 PM),1098,0.11930783242258652,42.0,497.7709923664122,415.0,Tufts Medical Center
Orange,place-tumnl,11,Midday (9 AM-4 PM),998,0.07214428857715431,43.5,519.3194444444445,419.5,Tufts Medical Center
Orange,place-tumnl,12,Midday (9 AM-4 PM),1075,0.08,38.0,487.9651162790698,440.5,Tufts Medical Center
Orange,place-tumnl,13,Midday (9 AM-4 PM),1111,0.0774077407740774,28.0,498.2093023255814,443.0,Tufts Medical Center
Orange,place-tumnl,14,Midday (9 AM-4 PM),1175,0.13106382978723405,33.0,675.3896103896104,592.5,Tufts Medical Center
Orange,place-tumnl,15,Midday (9 AM-4 PM),1317,0.18071374335611237,47.0,597.5882352941177,489.5,Tufts Medical Center
Orange,place-tumnl,16,Evening peak (4-6 PM),1318,0.19271623672230653,56.0,539.8188976377953,484.5,Tufts Medical Center
Orange,place-tumnl,17,Evening peak (4-6 PM),1256,0.23168789808917198,71.0,567.9621993127148,502.0,Tufts Medical Center
Orange,place-tumnl,18,Night,1270,0.16141732283464566,52.0,587.4780487804878,483.0,Tufts Medical Center
Orange,place-tumnl,19,Night,1294,0.1375579598145286,51.0,621.5505617977528,532.0,Tufts Medical Center
Orange,place-tumnl,20,Night,1062,0.11581920903954802,40.0,625.0813008130082,518.0,Tufts Medical Center
Orange,place-tumnl,21,Night,1146,0.1082024432809773,50.0,559.1129032258065,470.5,Tufts Medical Center
Orange,place-tumnl,22,Night,1143,0.10236220472440945,44.0,568.0598290598291,481.0,Tufts Medical Center
Orange,place-tumnl,23,Night,1218,0.08538587848932677,29.5,524.9134615384615,449.0,Tufts Medical Center
Orange,place-welln,0,Early / night,1037,0.06171648987463838,22.0,551.453125,481.0,Wellington
Orange,place-welln,1,Early / night,205,0.08292682926829269,23.0,757.6470588235294,485.0,Wellington
Orange,place-welln,2,Early / night,7,0.0,14.0,,,Wellington
Orange,place-welln,5,Early / night,534,0.06179775280898876,55.0,466.75757575757575,402.0,Wellington
Orange,place-welln,6,Early / night,1346,0.07578008915304606,45.0,669.6078431372549,617.5,Wellington
Orange,place-welln,7,Morning peak (7-9 AM),1412,0.10623229461756374,58.0,811.1533333333333,731.0,Wellington
Orange,place-welln,8,Morning peak (7-9 AM),1428,0.12675070028011204,73.0,554.1049723756906,457.0,Wellington
